Paper_ID,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Effect_size,Effect_size_type,Sample_variance,Sample_variance_type,Aggregated,Contributor_name,Search_date,Notes
Ferreira_2013,Ferreira_2013_3,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,52.52,13.405,Brazil,NA,NA,Hymenoptera,Halictidae,NA,Halictus spp.,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,0.178,Hedge's D,0.132,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_4,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,52.52,13.405,Brazil,NA,NA,Hymenoptera,Colletidae,NA,Hylaeus spp.,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,0.19,Hedge's D,0.132,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_5,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,52.52,13.405,Brazil,NA,NA,Hymenoptera,Halictidae,NA,Lasioglossum spp.,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,1.097,Hedge's D,0.172,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_6,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,52.52,13.405,Brazil,NA,NA,Hymenoptera,mixed,NA,other solitary bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,0.237,Hedge's D,0.133,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_7,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,50.681,3.056,Brazil,NA,NA,Diptera,Syrphidae,NA,flies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,0.851,Hedge's D,0.412,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_8,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,50.681,3.056,Brazil,NA,NA,Hymenoptera,Andrenidae,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.926,Hedge's D,0.419,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_9,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,50.681,3.056,Brazil,NA,NA,Hymenoptera,Apidae ,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.969,Hedge's D,0.422,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_10,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,50.681,3.056,Brazil,NA,NA,Hymenoptera,Colletidae ,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,1.471,Hedge's D,0.48,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_11,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,50.681,3.056,Brazil,NA,NA,Hymenoptera,Halictidae,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.493,Hedge's D,0.39,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_12,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,50.681,3.056,Brazil,NA,NA,Hymenoptera,Megachilidae ,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.024,Hedge's D,0.378,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_13,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,42.278,-83.738,Brazil,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.138,Hedge's D,0.151,Hedge's D,NA,Joe,NA,NA
Ferreira_2013,Ferreira_2013_14,Ferreira et al.,2013,Old Fragments of Forest Inside an Urban Area Are Able to Keep Orchid Bee (Hymenoptera: Apidae: Euglossini) Assemblages? The Case of a Brazilian Historical City,NA,10.1007/s13744-013-0145-1,NA,NA,NA,44.315,-85.602,Brazil,NA,NA,Hymenoptera,mixed,NA,Apis mellifera,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.189,Hedge's D,0.097,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_1,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,42.278,-83.738,Germany,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,1.539,Hedge's D,0.245,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_2,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,44.315,-85.602,Germany,NA,NA,Hymenoptera,mixed,NA,exotic other bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,1.518,Hedge's D,0.154,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_3,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,45.764,4.836,Germany,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-0.835,Hedge's D,0.192,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_4,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,45.422,-75.697,Germany,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-0.027,Hedge's D,0.14,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_5,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,48.857,2.352,Germany,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-1.254,Hedge's D,0.453,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_6,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,44.315,-85.602,Germany,NA,NA,Hymenoptera,Apidae,NA,Bombus (female),NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-2.639,Hedge's D,0.465,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_7,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,44.315,-85.602,Germany,NA,NA,Hymenoptera,Apidae,NA,Bombus (male),NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,0.309,Hedge's D,0.166,Hedge's D,NA,Joe,NA,NA
Fischer_2016,Fischer_2016_8,Fischer et al.,2016,Disentangling urban habitat and matrix effects on wild bee species,NA,10.7717/peerj.2729,NA,NA,NA,31.046,34.852,Germany,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,3.238,Hedge's D,0.874,Hedge's D,NA,Joe,NA,NA
Fisogni_2020,Fisogni_2020_1,Fisogni et al.,2020,Urbanization drives an early spring for plants but not for pollinators,NA,10.1111/oik.07274,NA,NA,NA,41.878,-87.63,France,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,0.67,Hedge's D,0.496,Hedge's D,NA,Joe,NA,NA
Fisogni_2020,Fisogni_2020_2,Fisogni et al.,2020,Urbanization drives an early spring for plants but not for pollinators,NA,10.1111/oik.07274,NA,NA,NA,7.335,-2.312,France,NA,NA,Coleoptera,mixed,NA,beetles,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.765,Hedge's D,0.038,Hedge's D,NA,Joe,NA,NA
Fisogni_2020,Fisogni_2020_3,Fisogni et al.,2020,Urbanization drives an early spring for plants but not for pollinators,NA,10.1111/oik.07274,NA,NA,NA,7.335,-2.312,France,NA,NA,Diptera,mixed,NA,non-fruit flies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,0.288,Hedge's D,0.036,Hedge's D,NA,Joe,NA,NA
Fisogni_2020,Fisogni_2020_4,Fisogni et al.,2020,Urbanization drives an early spring for plants but not for pollinators,NA,10.1111/oik.07274,NA,NA,NA,7.335,-2.312,France,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.347,Hedge's D,0.036,Hedge's D,NA,Joe,NA,NA
Fisogni_2020,Fisogni_2020_5,Fisogni et al.,2020,Urbanization drives an early spring for plants but not for pollinators,NA,10.1111/oik.07274,NA,NA,NA,7.335,-2.312,France,NA,NA,Hymenoptera,mixed,NA,wasps,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.278,Hedge's D,0.036,Hedge's D,NA,Joe,NA,NA
Fisogni_2020,Fisogni_2020_6,Fisogni et al.,2020,Urbanization drives an early spring for plants but not for pollinators,NA,10.1111/oik.07274,NA,NA,NA,7.335,-2.312,France,NA,NA,Lepidoptera,mixed,NA,Lepidoptera,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,0.091,Hedge's D,0.035,Hedge's D,NA,Joe,NA,NA
Fitch_2019,Fitch_2019_1,Fitch et al.,2019,Changes in adult sex ratio in wild bee communities are linked to urbanization,NA,10.1038/s41598-019-39601-8,NA,NA,NA,35.899,-78.864,USA,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-1.505,Hedge's D,0.347,Hedge's D,NA,Joe,NA,NA
Fitch_2019,Fitch_2019_2,Fitch et al.,2019,Does urbanization favour exotic bee species? Implications for the conservation of native bees in cities,NA,10.1098/rsbl.2019.0574,NA,NA,NA,41.203,-77.195,USA,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.59,Hedge's D,0.162,Hedge's D,NA,Joe,NA,NA
Fitch_2019,Fitch_2019_3,Fitch et al.,2019,Changes in adult sex ratio in wild bee communities are linked to urbanization,NA,10.1038/s41598-019-39601-8,NA,NA,NA,41.203,-77.195,USA,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,0.512,Hedge's D,0.16,Hedge's D,NA,Joe,NA,NA
Fitch_2019,Fitch_2019_4,Fitch et al.,2019,Does urbanization favour exotic bee species? Implications for the conservation of native bees in cities,NA,10.1098/rsbl.2019.0574,NA,NA,NA,41.203,-77.195,USA,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.975,Hedge's D,0.174,Hedge's D,NA,Joe,NA,NA
Fortel_2014,Fortel_2014_1,Fortel et al.,2014,"Decreasing Abundance, Increasing Diversity and Changing Structure of the Wild Bee Community (Hymenoptera: Anthophila) along an Urbanization Gradient",NA,10.1371/journal.pone.0104679,NA,NA,NA,41.203,-77.195,France,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,1.588,Hedge's D,0.204,Hedge's D,NA,Joe,NA,NA
Gerner_2022,Gerner_2022_1,Gerner & Sargent,2022,Local plant richness predicts bee abundance and diversity in a study of urban residential yards,NA,10.1016/j.baae.2021.11.004,NA,NA,NA,44.309,-78.32,Canada,NA,NA,Lepidoptera,mixed,NA,butterflies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-2.201,Hedge's D,0.599,Hedge's D,NA,Joe,NA,NA
Geslin_2016,Geslin_2016_1,Geslin et al.,2016,"The proportion of impervious surfaces at the landscape
scale structures wild bee assemblages in a densely
populated region",NA, 10.1002/ece3.2374,NA,NA,NA,53.248,10.416,France,NA,NA,Hymenoptera,Apidae,NA,Bombus hortorum,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-2.825,Hedge's D,0.823,Hedge's D,NA,Joe,NA,NA
Glaum_2017,Glaum_2017_1,Glaum et al.,2017,Big city Bombus: using natural history and land-use history to find significant environmental drivers in bumble-bee declines in urban development,NA,10.1098/rsos.170156,NA,NA,NA,53.248,10.416,USA,NA,NA,Hymenoptera,Apidae,NA,Bombus hypnorum,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.388,Hedge's D,0.264,Hedge's D,NA,Joe,NA,NA
Glaum_2017,Glaum_2017_2,Glaum et al.,2017,Big city Bombus: using natural history and land-use history to find significant environmental drivers in bumble-bee declines in urban development,NA,10.1098/rsos.170156,NA,NA,NA,53.248,10.416,USA,NA,NA,Hymenoptera,Apidae,NA,Bombus lapidarius,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.508,Hedge's D,0.272,Hedge's D,NA,Joe,NA,NA
Gotlieb_2011,Gotlieb_2011_1,Gotlieb et al.,2011,Gardening in the desert changes bee communities and pollination network characteristics,NA,10.1016/j.baae.2010.12.003,NA,NA,NA,53.248,10.416,Israel,NA,NA,Hymenoptera,Apidae,NA,Bombus pascuorum,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.768,Hedge's D,0.295,Hedge's D,NA,Joe,NA,NA
Gruver_2021,Gruver_2021_1,Gruver & CaraDonna ,2021,Chicago Bees: Urban Areas Support Diverse Bee Communities but With More Non-Native Bee Species Compared to Suburban Areas,NA,10.1093/ee/nvab048,NA,NA,NA,53.248,10.416,USA,NA,NA,Hymenoptera,Apidae,NA,Bombus pratorum,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-0.435,Hedge's D,0.267,Hedge's D,NA,Joe,NA,NA
Guenat_2018,Guenat_2018_1,Guenat et al.,2018,Effects of urbanisation and management practices on pollinators in tropical Africa,NA,10.1111/1365-2664.13270,NA,NA,NA,53.248,10.416,Ghana,NA,NA,Hymenoptera,Apidae,NA,Bombus terrestris,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.279,Hedge's D,0.259,Hedge's D,NA,Joe,NA,NA
Guenat_2018,Guenat_2018_2,Guenat et al.,2018,Effects of urbanisation and management practices on pollinators in tropical Africa,NA,10.1111/1365-2664.13270,NA,NA,NA,32.716,-117.161,Ghana,NA,NA,Hymenoptera,mixed,NA,mixed,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,0.038,Hedge's D,0.212,Hedge's D,NA,Joe,NA,NA
Guenat_2018,Guenat_2018_3,Guenat et al.,2018,Effects of urbanisation and management practices on pollinators in tropical Africa,NA,10.1111/1365-2664.13270,NA,NA,NA,40.015,-105.271,Ghana,NA,NA,Hymenoptera,mixed,NA,non-Apis bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.411,Hedge's D,0.202,Hedge's D,NA,Joe,NA,NA
Guenat_2018,Guenat_2018_4,Guenat et al.,2018,Effects of urbanisation and management practices on pollinators in tropical Africa,NA,10.1111/1365-2664.13270,NA,NA,NA,36.084,140.076,Ghana,NA,NA,Lepidoptera,mixed,NA,butterflies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-1.299,Hedge's D,0.606,Hedge's D,NA,Joe,NA,NA
Guenat_2018,Guenat_2018_5,Guenat et al.,2018,Effects of urbanisation and management practices on pollinators in tropical Africa,NA,10.1111/1365-2664.13270,NA,NA,NA,41.653,-83.538,Ghana,NA,NA,Coleoptera,mixed,NA,Coleoptera,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Rural,NA,NA,NA,NA,-0.311,Hedge's D,0.134,Hedge's D,NA,Joe,NA,NA
Hamblin_2018,Hamblin_2018_1,Hamblin et al.,2018,"Wild bee abundance declines with warming, regardless of floral density",NA, 10.1007/s11252-018-0731-4,NA,NA,NA,41.653,-83.538,USA,NA,NA,Diptera,mixed,NA,Diptera,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-1.168,Hedge's D,0.178,Hedge's D,NA,Joe,NA,NA
Harrison_2018,Harrison_2018_1,Harrison et al.,2018,Forest bees are replaced in agricultural and urban landscapes by native species with different phenologies and life-history traits,NA,10.1111/gcb.13921,NA,NA,NA,41.653,-83.538,USA,NA,NA,Hymenoptera,mixed,NA,mixed,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.84,Hedge's D,0.155,Hedge's D,NA,Joe,NA,NA
Harrison_2018,Harrison_2018_2,Harrison et al.,2018,Forest bees are replaced in agricultural and urban landscapes by native species with different phenologies and life-history traits,NA,10.1111/gcb.13921,NA,NA,NA,41.653,-83.538,USA,NA,NA,Lepidoptera,mixed,NA,Lepidoptera,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-0.781,Hedge's D,0.152,Hedge's D,NA,Joe,NA,NA
Harrison_2018,Harrison_2018_3,Harrison et al.,2018,Forest bees are replaced in agricultural and urban landscapes by native species with different phenologies and life-history traits,NA,10.1111/gcb.13921,NA,NA,NA,38.041,-84.504,USA,NA,NA,Hymenoptera,Apidae,NA,Bombus,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-2.035,Hedge's D,0.457,Hedge's D,NA,Joe,NA,NA
Harrison_2018,Harrison_2018_4,Harrison et al.,2018,Forest bees are replaced in agricultural and urban landscapes by native species with different phenologies and life-history traits,NA,10.1111/gcb.13921,NA,NA,NA,38.041,-84.504,USA,NA,NA,Hymenoptera,Apidae,NA,Apis mellifera,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,1.673,Hedge's D,0.378,Hedge's D,NA,Joe,NA,NA
H¨¹lsmann_2015,H¨¹lsmann_2015_1,H¨¹lsmann et al.,2015,Plant diversity and composition compensate for negative effects of urbanization on foraging bumble bees,NA,10.1007/s13592-015-0366-x,NA,NA,NA,37.567,126.978,Germany,NA,NA,Lepidoptera,mixed,NA,butterflies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-0.635,Hedge's D,0.63,Hedge's D,NA,Joe,NA,NA
H¨¹lsmann_2015,H¨¹lsmann_2015_2,H¨¹lsmann et al.,2015,Plant diversity and composition compensate for negative effects of urbanization on foraging bumble bees,NA,10.1007/s13592-015-0366-x,NA,NA,NA,37.853,-121.902,Germany,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-0.898,Hedge's D,0.246,Hedge's D,NA,Joe,NA,NA
H¨¹lsmann_2015,H¨¹lsmann_2015_3,H¨¹lsmann et al.,2015,Plant diversity and composition compensate for negative effects of urbanization on foraging bumble bees,NA,10.1007/s13592-015-0366-x,NA,NA,NA,46.818,8.228,Germany,NA,NA,Diptera,Syrphidae,NA,hoverflies (migratory),NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-1.623,Hedge's D,0.297,Hedge's D,NA,Joe,NA,NA
H¨¹lsmann_2015,H¨¹lsmann_2015_4,H¨¹lsmann et al.,2015,Plant diversity and composition compensate for negative effects of urbanization on foraging bumble bees,NA,10.1007/s13592-015-0366-x,NA,NA,NA,46.818,8.228,Germany,NA,NA,Diptera,Syrphidae,NA,hoverflies (non-migratory),NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,-0.341,Hedge's D,0.227,Hedge's D,NA,Joe,NA,NA
H¨¹lsmann_2015,H¨¹lsmann_2015_5,H¨¹lsmann et al.,2015,Plant diversity and composition compensate for negative effects of urbanization on foraging bumble bees,NA,10.1007/s13592-015-0366-x,NA,NA,NA,19.544,-96.91,Germany,NA,NA,Lepidoptera,mixed,NA,butterflies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,0.227,Hedge's D,0.286,Hedge's D,NA,Joe,NA,NA
H¨¹lsmann_2015,H¨¹lsmann_2015_6,H¨¹lsmann et al.,2015,Plant diversity and composition compensate for negative effects of urbanization on foraging bumble bees,NA,10.1007/s13592-015-0366-x,NA,NA,NA,16.737,-92.638,Germany,NA,NA,Diptera,mixed,NA,flies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Urban,NA,NA,NA,NA,0.863,Hedge's D,0.22,Hedge's D,NA,Joe,NA,NA
Hung_2017,Hung_2017_1,Hung et al.,2017,Urbanization-induced habitat fragmentation erodes multiple components of temporal diversity in a Southern California native bee assemblage,NA,10.1371/journal.pone.0184136,NA,NA,NA,16.737,-92.638,USA,NA,NA,Hymenoptera,mixed,NA,bees,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,1.062,Hedge's D,0.23,Hedge's D,NA,Joe,NA,NA
Kearns_2009,Kearns_2009_1,Kearns & Oliveras,2009,"Environmental factors affecting bee diversity in urban and remote grassland plots in Boulder, Colorado",NA,10.1007/s10841-009-9215-4,NA,NA,NA,16.737,-92.638,USA,NA,NA,Lepidoptera,mixed,NA,butterflies,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,-1.405,Hedge's D,0.251,Hedge's D,NA,Joe,NA,NA
Kitahara_1994,Kitahara_1994_1,Kitahara & Fuji,1994,Biodiversity and community structure of temperate butterflyspecies within a gradient of human disturbance - an analysis based on the concept of generalist vs specialist strategies,NA,10.1007/BF02514935,NA,NA,NA,45.502,-73.567,Japan,NA,NA,Hymenoptera,mixed,NA,mixed,NA,NA,NA,Abundance,NA,1 Residential & commercial development,1.1 Housing & urban areas,NA,Urban,NA,NA,Natural,NA,NA,NA,NA,2.495,Hedge's D,0.172,Hedge's D,NA,Joe,NA,NA
