Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Ivanov_2022,Y,Ivanov_2022_2,,2022,Changes in the Diversity of Conifer-Broadleaf Forests of Southern Primorye Resulting from Selective Logging and Fires,RUSSIAN JOURNAL OF ECOLOGY,10.1134/S1067413622020047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127520629&doi=10.1134%2fS1067413622020047&partnerID=40&md5=cacab0c506842dd1e8dbecdb32f8c830,English,,43.345128,,Russia,Order,Coleoptera,Coleoptera,,,,,2017,2020,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,Forests after selective logging,50,%,Relatively undisturbed forests,0,%,Table3,Experimental,4,100.75,20.28,Standard error,5,160.4,34.23,Standard error,,,
Ueda1_2022,Y,Ueda1_2022_1,"Ueda, Akira and Ito, Hiroki and Sato, Shigeho",2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,whole clear-cutting (CC),100,%,natural broad-leaved tree forest stands (NC),0,%,Table5,Experimental,6,241,32.06,Standard error,6,723.5,80.64,Standard error,,,(1) large-amount dispersed retention (SL): ca. one hundred broad-leaved trees that naturally regenerated in the plantation per ha were retained
Ueda1_2022,Y,Ueda1_2022_2,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,aggregated retention (GR),50,%,natural broad-leaved tree forest stands (NC),0,%,Table5,Experimental,8,357.88,60.94,Standard error,6,723.5,80.64,Standard error,,,(2) middle-amount dispersed retention (SM): ca. 50 broad-leaved trees per ha were retained
Ueda1_2022,Y,Ueda1_2022_3,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,small-amount dispersed retention (SS),50,%,natural broad-leaved tree forest stands (NC),0,%,Table5,Experimental,6,431.33,70.86,Standard error,6,723.5,80.64,Standard error,,,(3) small-amount dispersed retention (SS): ca. 10 broad-leaved trees per ha were retained
Ueda1_2022,Y,Ueda1_2022_4,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,middle-amount dispersed retention (SM),30,%,natural broad-leaved tree forest stands (NC),0,%,Table5,Experimental,5,436,121.23,Standard error,6,723.5,80.64,Standard error,,,(4) aggregated retention (GR): a 0.36 ha (60?×?60 m) unharvested forest patch was retained at the centre of the stand
Ueda1_2022,Y,Ueda1_2022_5,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,large-amount dispersed retention (SL),10,%,natural broad-leaved tree forest stands (NC),0,%,Table5,Experimental,6,564.5,103.93,Standard error,6,723.5,80.64,Standard error,,,(5) whole clear-cutting (CC): no trees were retained
Ueda1_2022,Y,Ueda1_2022_6,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,whole clear-cutting (CC),100,%,unharvested controls (PC),0,%,Table5,Experimental,6,241,32.06,Standard error,6,517.33,24.66,Standard error,,,
Ueda1_2022,Y,Ueda1_2022_7,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,aggregated retention (GR),50,%,unharvested controls (PC),0,%,Table5,Experimental,8,357.88,60.94,Standard error,6,517.33,24.66,Standard error,,,
Ueda1_2022,Y,Ueda1_2022_8,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,small-amount dispersed retention (SS),50,%,unharvested controls (PC),0,%,Table5,Experimental,6,431.33,70.86,Standard error,6,517.33,24.66,Standard error,,,
Ueda1_2022,Y,Ueda1_2022_9,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,middle-amount dispersed retention (SM),30,%,unharvested controls (PC),0,%,Table5,Experimental,5,436,121.23,Standard error,6,517.33,24.66,Standard error,,,
Ueda1_2022,Y,Ueda1_2022_10,,2022,Effects of dispersed and aggregated retention-cuttings and differently sized clear-cuttings in conifer plantations on necrophagous silphid and dung beetle assemblages,JOURNAL OF INSECT CONSERVATION,10.1007/s10841-022-00386-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125834265&doi=10.1007%2fs10841-022-00386-3&partnerID=40&md5=f9f9b4c9be98010125bdeefccf39e25f,English,,43.617083,142.125,Japan,Order,Coleoptera,Coleoptera,,,,,2015,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,large-amount dispersed retention (SL),10,%,unharvested controls (PC),0,%,Table5,Experimental,6,564.5,103.93,Standard error,6,517.33,24.66,Standard error,,,
Elek_2022,Y,Elek_2022_1,"Elek, Zoltan and Ruzickova, Jana and Odor, Peter",2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig3,Experimental,4,13.76,0.89,Standard error,4,13.96,0.49,Standard error,,,"clear-cutting (CC), all trees cut and removed from a circular area of 80?m diameter (0.5?ha)"
Elek_2022,Y,Elek_2022_2,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig3,Experimental,4,13.27,0.59,Standard error,4,13.96,0.49,Standard error,,,"a circular gap in the closed stand (20?m diameter, tree-height?:?plot-diameter ratio ~ 1)"
Elek_2022,Y,Elek_2022_3,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig3,Experimental,4,14.45,0.39,Standard error,4,13.96,0.49,Standard error,,,30% of the total basal area of the upper canopy trees and the whole secondary tree layer cut in a circle of 80?m diameter
Elek_2022,Y,Elek_2022_4,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig3,Experimental,4,14.65,1.18,Standard error,4,13.96,0.49,Standard error,,,"a circular group of upper canopy trees (20?m diameter, 8–12 dominant individuals, untouched sub-canopy layer) was retained in the clear-cutting"
Elek_2022,Y,Elek_2022_5,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig3,Experimental,4,9.52,0.59,Standard error,4,12.48,0.39,Standard error,,,"control (C), a mature, closed-canopy stand without any treatment"
Elek_2022,Y,Elek_2022_6,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig3,Experimental,4,10.31,0.79,Standard error,4,12.48,0.39,Standard error,,,All scale parameter = 64
Elek_2022,Y,Elek_2022_7,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig3,Experimental,4,11.2,1.48,Standard error,4,12.48,0.39,Standard error,,,
Elek_2022,Y,Elek_2022_8,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig3,Experimental,4,13.66,0.99,Standard error,4,12.48,0.39,Standard error,,,
Elek_2022,Y,Elek_2022_9,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig3,Experimental,4,8.93,0.59,Standard error,4,7.15,1.68,Standard error,,,
Elek_2022,Y,Elek_2022_10,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig3,Experimental,4,8.04,1.28,Standard error,4,7.15,1.68,Standard error,,,
Elek_2022,Y,Elek_2022_11,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig3,Experimental,4,9.32,0.69,Standard error,4,7.15,1.68,Standard error,,,
Elek_2022,Y,Elek_2022_12,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig3,Experimental,4,11.2,1.08,Standard error,4,7.15,1.68,Standard error,,,
Elek_2022,Y,Elek_2022_13,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2018,2018,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig3,Experimental,4,10.01,0.89,Standard error,4,8.44,1.08,Standard error,,,
Elek_2022,Y,Elek_2022_14,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2018,2018,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig3,Experimental,4,9.32,1.08,Standard error,4,8.44,1.08,Standard error,,,
Elek_2022,Y,Elek_2022_15,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2018,2018,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig3,Experimental,4,9.42,0.69,Standard error,4,8.44,1.08,Standard error,,,
Elek_2022,Y,Elek_2022_16,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2018,2018,,,,Richness,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig3,Experimental,4,9.32,0.49,Standard error,4,8.44,1.08,Standard error,,,
Elek_2022,Y,Elek_2022_17,"Elek, Zoltan and Ruzickova, Jana and Odor, Peter",2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Abundance,Number of species,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig4,Experimental,4,128.4,27.23,Standard error,4,323.57,27.23,Standard error,,,"clear-cutting (CC), all trees cut and removed from a circular area of 80?m diameter (0.5?ha)"
Elek_2022,Y,Elek_2022_18,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig4,Experimental,4,305.41,36.31,Standard error,4,323.57,27.23,Standard error,,,"a circular gap in the closed stand (20?m diameter, tree-height?:?plot-diameter ratio ~ 1)"
Elek_2022,Y,Elek_2022_19,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig4,Experimental,4,341.72,72.62,Standard error,4,323.57,27.23,Standard error,,,30% of the total basal area of the upper canopy trees and the whole secondary tree layer cut in a circle of 80?m diameter
Elek_2022,Y,Elek_2022_20,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2015,2015,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig4,Experimental,4,250.94,54.47,Standard error,4,323.57,27.23,Standard error,,,"a circular group of upper canopy trees (20?m diameter, 8–12 dominant individuals, untouched sub-canopy layer) was retained in the clear-cutting"
Elek_2022,Y,Elek_2022_21,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig4,Experimental,4,46.7,27.23,Standard error,4,101.16,40.85,Standard error,,,"control (C), a mature, closed-canopy stand without any treatment"
Elek_2022,Y,Elek_2022_22,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig4,Experimental,4,60.31,9.08,Standard error,4,101.16,40.85,Standard error,,,All scale parameter = 64
Elek_2022,Y,Elek_2022_23,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig4,Experimental,4,69.39,18.16,Standard error,4,101.16,40.85,Standard error,,,
Elek_2022,Y,Elek_2022_24,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2016,2016,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig4,Experimental,4,96.62,36.31,Standard error,4,101.16,40.85,Standard error,,,
Elek_2022,Y,Elek_2022_25,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,clear-cutting(CC),100,%,control (C),0,%,Fig4,Experimental,4,14.07,0,Standard error,4,9.54,0,Standard error,,,
Elek_2022,Y,Elek_2022_26,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,gap-cutting (G),30,%,control (C),0,%,Fig4,Experimental,4,18.61,0,Standard error,4,9.54,0,Standard error,,,
Elek_2022,Y,Elek_2022_27,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,preparation cutting (P),10,%,control (C),0,%,Fig4,Experimental,4,18.61,0,Standard error,4,9.54,0,Standard error,,,
Elek_2022,Y,Elek_2022_28,,2022,Functional plasticity of carabids can presume better the changes in community composition than taxon-based descriptors,ECOLOGICAL APPLICATIONS,10.1002/eap.2460,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117183581&doi=10.1002%2feap.2460&partnerID=40&md5=8ce2caa70846c75d2e299a04c5994cda,English,,47.666667,18.9,Hungary,Order,Coleoptera,Coleoptera,,,,,2017,2017,,,,Abundance,Number of individuals,5 Biological resource use,5.3 Logging & wood harvesting,,retention-tree group (R),50,%,control (C),0,%,Fig4,Experimental,4,18.61,0,Standard error,4,9.54,0,Standard error,,,
